id,country,htap_region,climatic_zone,lon,lat,alt,relative_alt,type,type_of_area,water_25km,evergreen_needleleaf_forest_25km,evergreen_broadleaf_forest_25km,deciduous_needleleaf_forest_25km,deciduous_broadleaf_forest_25km,mixed_forest_25km,closed_shrublands_25km,open_shrublands_25km,woody_savannas_25km,savannas_25km,grasslands_25km,permanent_wetlands_25km,croplands_25km,urban_and_built-up_25km,cropland-natural_vegetation_mosaic_25km,snow_and_ice_25km,barren_or_sparsely_vegetated_25km,wheat_production,rice_production,nox_emissions,no2_column,population_density,max_population_density_5km,max_population_density_25km,nightlight_1km,nightlight_5km,max_nightlight_25km,o3_average_values,o3_daytime_avg,o3_nighttime_avg,o3_median,o3_perc25,o3_perc75,o3_perc90,o3_perc98,o3_dma8eu,o3_avgdma8epax,o3_drmdmax1h,o3_w90,o3_aot40,o3_nvgt070,o3_nvgt100,dataset
6722,Spain,EUR,warm_dry,-0.0575,40.841944,830,200,industrial,rural,0,4.6,0,0,0,0,0,28.7,39.5,0,4.7,0,21.1,0,0,0,0,0.548,0,0.472683,2.06,58,101,602,5,1.18,61,40.1017,41.7985,38.3998,39.3373,33.2121,46.2945,53.0282,62.1638,60.1914,44.729,58.0273,114.1529,22431.2957,3.8,0,test
6725,Spain,EUR,warm_dry,-6.938069,37.279639,66,36,industrial,urban,20.5,0,0,0,0,0,0,6.7,14.1,5.5,2.1,0,45.3,1.8,0,0,1.3,0.388,0.095,43.3762,1.66,15445,15445,15445,63,52.84,63,32.1739,37.8446,26.4125,32.2047,22.5558,41.227,49.2468,58.6451,55.9196,41.8077,53.518,86.2384,17955.0107,1.5,0,val
6726,Spain,EUR,warm_dry,-6.964139,37.185681,1,7,industrial,urban,47.9,0,0,0,0,0,0,4.2,10.3,0,1.9,0,29.6,1.9,0,0,1.3,0.136,0,1.47915,1.58,4603,13497,15445,58,38.26,63,34.5816,40.9894,30.1201,36.3399,26.0645,45.2787,52.4631,62.4879,59.2716,44.7512,54.6386,108.6607,23220.0179,4.6667,0,val
6727,Spain,EUR,warm_moist,-5.703889,43.308889,220,0,industrial,suburban,0,0,0,0,1.3,48.7,0,0,2.7,0,0,0,5.9,1.2,39.5,0,0,0,0,22.7746,3.71,7765,7807,20609,60,40.7,63,18.7732,24.5915,12.9835,16.9419,7.7191,28.1697,36.39,46.1281,44.0196,29.3241,41.3537,33.9029,3050.1636,0,0,test
6728,Spain,EUR,warm_moist,-5.689722,43.306389,216,23,industrial,urban,0,0,0,0,0,49.3,0,0,2.6,0,0,0,5.8,1.2,39.7,0,0,0,0,2.80539,3.36,7765,7807,20609,58,40.11,63,19.9265,25.9887,13.8575,18.4456,7.7442,30.3751,38.0943,47.4694,45.7256,30.8152,42.3116,45.0564,3623.5563,0.4,0,test
6730,Spain,EUR,tropical_dry,-15.416306,28.035117,22,55,industrial,suburban,53,0,0,0,0,0,3.2,16.1,10.5,0,3.3,0,5,1.6,6,0,0,0,0,0.051603,1.04,16275,30448,69632,63,55.87,63,32.2376,33.5436,31.0407,32.8813,25.8139,39.197,44.3096,50.525,47.8684,37.6893,46.4107,31.9648,5473.518,0.6,0,train
6732,Spain,EUR,warm_moist,-5.880833,43.551667,15,13,traffic,suburban,32.8,0,0,0,0,26.6,0,0,4.1,0,0,0,6,2.6,26.2,0,0,0,0,3.76352,3.5,30365,33067,33067,63,54.37,63,23.1192,27.2541,18.9622,23.458,11.6288,33.2823,40.3999,48.913,46.6028,32.4147,45.0546,34.8944,3857.179,0.2,0,test
6733,Spain,EUR,warm_moist,-5.941111,43.542222,10,42,traffic,urban,32,0,0,0,0,29,0,0,4,0,0,0,5.4,2.6,25.3,0,0,0,0,6.03158,3.32,9950,33067,33067,60,45.4,63,14.8318,16.825,12.8641,13.9345,5.9146,22.0545,28.3702,36.4622,34.147,21.0565,32.4102,6.531,178.8685,0,0,test
6734,Spain,EUR,tropical_dry,-15.416092,28.029889,52,55,industrial,urban,53,0,0,0,0,0,3.2,16.1,10.5,0,3.3,0,5,1.6,6,0,0,0,0,0.051603,1.04,16275,30448,69632,62,57.14,63,32.0106,33.6538,32.3904,33.8337,25.9391,39.8486,44.861,52.8808,49.4139,37.6391,47.1182,29.3614,6121.2484,0,0,train
6735,Spain,EUR,tropical_dry,-6.0031,37.394519,17,5,traffic,urban,0,0,0,0,0,0,0,0,2,1.4,0,0,89.5,5.6,0,0,0,0.605,0.192,10.354,2.58,57881,80903,80947,63,62.97,63,21.1139,26.3127,15.8186,20.4506,9.7241,30.4754,39.197,50.0237,47.6303,32.2677,49.6169,55.6435,5072.2513,0.2,0,test
6736,Spain,EUR,warm_dry,-6.920269,37.199769,8,11,industrial,suburban,44.4,0,0,0,0,0,0,6.1,10.5,1.2,1.8,0,30.5,1.8,0,0,1.3,0.136,0,1.47915,1.58,9910,13568,15445,63,57.12,63,31.3965,36.5206,26.1976,30.9516,21.9292,40.3498,48.9962,58.6451,56.4678,40.192,52.8523,91.5557,15335.8012,0.75,0,val
6737,Spain,EUR,warm_dry,-5.411411,36.1821,2,0,industrial,urban,41.6,0,1.2,0,0,9.7,0,0,31.7,0,0,1.1,10.1,1.6,0,0,0,0,0,9.36637,2.55,1870,34378,34378,62,59.24,63,29.5906,33.4312,25.6173,30.7761,20.8516,38.2947,44.8409,52.7525,50.8383,38.1074,48.1137,36.6651,8533.9546,0,0,train
6739,Spain,EUR,warm_moist,-8.317222,43.235,160,46,industrial,rural,10.4,3.7,7.8,0,0,27.9,0,0,5,0,0,0,3.3,1.2,39.5,0,0,0.181,0,3.47874,3.02,1540,6465,76601,18,22.54,63,27.8529,29.7827,25.9601,27.9692,21.7538,34.0843,38.5955,46.8419,44.8484,32.9117,41.3332,42.444,2935.4932,0.2,0,test
6740,Spain,EUR,warm_moist,-3.013333,43.354167,64,5,traffic,suburban,28.3,2.2,0,0,0,48.4,0,0,3,0,0,0,2.3,3.4,11.2,0,0,0,0,20.5778,3.07,51076,87565,91187,63,60.03,63,19.3567,23.1657,15.6009,20.3838,8.6882,28.9048,35.2539,42.1041,40.8003,27.6138,39.0577,16.5222,1279.3447,0,0,val
6750,Spain,EUR,warm_moist,-8.673612,42.434166,20,58,industrial,rural,21,3.6,1.1,0,0,32.6,0,0,15,0,0,1.5,2.2,1.4,20.7,0,0,0,0,7.73759,2.08,4421,8546,37976,62,53.74,63,28.4108,32.4537,24.3669,28.5706,19.2978,38.0942,43.8585,52.7405,50.124,36.6214,46.8328,79.0299,7818.5672,1,0,test
6754,Spain,EUR,warm_dry,2.007778,41.555556,277,112,traffic,urban,3,13.4,0,0,0,10,0,0,31,0,0,0,11.3,29.2,0,0,0,0.132,0.152,29.527,5.23,37805,55138,234873,63,61.52,63,22.0055,25.529,18.4653,21.428,11.2779,31.2022,40.2245,51.8784,49.4035,31.7332,50.3607,59.3642,5988.2732,0.25,0,train
6759,Spain,EUR,warm_dry,-0.363333,41.321111,140,102,industrial,rural,0,0,0,0,0,0,0,40,0,0,0,0,59.1,0,0,0,0,2.204,0.185,11.6775,2.01,128,236,404,20,18.4,51,34.3686,40.8104,27.9862,34.8262,23.1592,45.8835,55.5624,67.1938,64.8291,45.0247,62.4794,146.1862,30262.9539,9.5,0,test
6760,Spain,EUR,warm_dry,-0.218889,41.279722,160,91,industrial,rural,0,0,0,0,0,0,0,35,0,0,1.1,0,63.3,0,0,0,0,1.734,0.112,0.570017,2,175,179,405,14,4.32,61,35.7875,42.1637,29.5107,36.7033,25.0934,46.7231,55.387,66.8634,64.2903,45.8396,62.1917,136.8745,31215.8523,9,0,test
6763,Spain,EUR,warm_moist,-4.049722,43.346111,20,8,background,urban,18.4,0,0,0,0,30.2,0,0,1.6,0,0,0,8.2,1.5,37.4,0,0,0.052,0,5.72604,2.58,15617,15617,59050,60,47.69,63,24.1181,28.7115,19.5346,24.7613,13.4834,34.0843,40.9012,49.3601,47.4925,33.6994,45.6389,40.1496,4853.7375,0,0,val
6766,Spain,EUR,warm_dry,-0.871111,41.670278,195,12,traffic,suburban,0,0,0,0,0,0,0,50.6,0,0,2.8,0,42.4,3.3,0,0,0,1.185,0.102,10.5888,2.11,8814,8819,9402,63,62.44,63,22.3722,26.6525,18.0563,23.1057,10.3749,32.3711,40.1929,49.8445,47.7574,31.9759,45.5568,40.2833,5264.6167,0,0,test
6769,Spain,EUR,warm_dry,-0.916111,41.651389,212,29,traffic,urban,0,0,0,0,0,0,0,57.5,0,0,2.1,0,36.5,3.4,0,0,0,1.185,0.102,18.0909,2.1,8814,8814,9402,63,62.72,63,23.8631,27.4479,20.3325,25.2946,12.8383,33.9242,41.3146,50.3263,48.0898,32.6184,47.8288,38.7014,5796.7439,0,0,test
6777,Spain,EUR,warm_dry,-5.348361,36.159369,1,4,industrial,urban,66.4,0,0,0,0,5.9,0,0,15.9,0,0,1,6.1,1.6,0,0,0,0,0,44.5046,2.73,28745,34378,34378,63,48.3,63,31.3391,34.9073,27.6984,32.4804,20.9518,41.5027,49.2218,58.6892,56.2893,40.1511,52.7769,70.5626,14421.0691,0,0,train
6779,Spain,EUR,warm_dry,-5.435761,36.190481,26,2,industrial,suburban,41.6,0,1.2,0,0,9.7,0,0,31.7,0,0,1.1,10.1,1.6,0,0,0,0.571,0.168,9.36637,2.55,2115,7269,34378,62,55.82,63,31.9813,35.4152,28.3429,32.8813,24.4605,40.0992,45.7131,52.8307,50.9009,39.7741,47.6666,41.3362,10053.8664,0.2,0,train
6785,Spain,EUR,warm_dry,4.259722,39.878056,65,36,industrial,suburban,77,0,0,0,0,1.4,0,0,13.8,0,0,0,4.1,0,0,0,0,0.558,0,6.96965,1.16,4820,4820,4820,62,41.31,63,34.4983,38.165,30.8392,34.8863,26.5657,42.8059,49.8233,59.0461,56.1226,41.8304,55.037,83.7427,16585.5744,1.8,0,test
6786,Spain,EUR,warm_dry,4.253889,39.892222,55,26,industrial,urban,77,0,0,0,0,1.4,0,0,13.8,0,0,0,4.1,0,0,0,0,0.558,0,6.96965,1.16,3809,4820,4820,62,38.66,63,35.1604,37.3311,33.2759,35.5078,28.4153,42.3046,48.9651,57.3418,54.8482,41.2695,53.4535,59.2076,13720.6209,0,0,test
6787,Spain,EUR,warm_moist,-7.876944,42.351944,132,1,traffic,urban,0,2,0,0,0,42.6,0,0,13,2.5,0,0,3.4,0,35.7,0,0,0,0,9.46443,2.07,15228,17713,17713,61,49.71,62,18.47,24.6017,12.4075,15.7891,5.0099,29.3626,38.5855,50.4749,47.7005,29.5374,45.5128,63.5817,5183.7784,1,0,test
6788,Spain,EUR,warm_dry,1.069167,41.113333,60,59,industrial,suburban,30.6,4.3,0,0,0,5.8,0,2.5,29,0,3.3,0,12.9,10,0,0,0,2.37,1.716,7.83751,2.39,3101,14279,26446,39,51.37,63,28.4745,35.0843,21.9045,30.1997,17.4181,38.9714,46.3647,56.7454,54.7896,39.5951,52.9685,72.0517,13267.3161,0.25,0,val
6793,Spain,EUR,warm_dry,1.218889,41.156111,87,45,industrial,suburban,42.6,1.6,0,0,0,2.7,0,2.5,16.7,0,3.3,0,18.1,11,0,0,0,0.979,0.738,8.00519,3.15,17626,21873,26446,63,62.8,63,28.3338,35.7791,20.9437,27.9441,16.2903,39.3473,47.9937,58.8957,57.533,40.5229,55.7177,87.1229,16255.9804,0.5,0,val
6795,Spain,EUR,warm_dry,1.826111,41.731944,238,21,traffic,urban,0,16.5,0,0,0,15.9,0,0,39.9,0,1.6,0,19.2,5.7,0,0,0,0.096,0.068,6.44084,2.63,21449,21449,34123,63,53.38,63,20.2084,27.0885,13.3301,17.9193,6.3908,30.8263,41.9788,55.5123,52.2856,32.3292,55.3874,92.8665,8941.274,0.25,0,train
6797,Spain,EUR,warm_dry,-0.151667,41.258889,160,79,industrial,rural,0,0,0,0,0,0,0,38.5,0,0,1.2,0,59,0,0,0,0,2.851,0.205,0.981701,1.96,130,232,410,5,2.52,61,32.8316,38.3036,27.3544,32.6591,23.2901,42.7123,51.7781,62.775,60.2908,41.9875,58.087,127.1277,22054.6806,3,0,test
6798,Spain,EUR,warm_dry,-0.326667,41.288333,175,107,industrial,urban,0,0,0,0,0,0,0,37.1,0,0,0,0,61.9,0,0,0,0,1.937,0.164,7.24595,2.03,173,173,506,33,13.74,55,31.4018,37.0599,25.7363,31.6077,21.3481,41.4486,49.8132,60.5699,58.729,40.9847,56.6938,98.3659,19772.1369,2.4,0,test
6799,Spain,EUR,tropical_dry,-16.260833,28.463611,75,87,industrial,urban,71.6,0,1.5,0,0,5,1.5,2.4,5.7,0,1.5,0,3.8,2,3,0,0,0.013,0,0,0.9,24045,24163,24163,60,44.59,63,26.6759,28.2203,26.0142,27.6935,19.799,34.7109,40.2245,46.3647,44.3128,32.2635,42.0445,21.8575,1718.6394,0,0,train
6800,Spain,EUR,tropical_dry,-16.266944,28.459722,95,87,industrial,urban,71.6,0,1.5,0,0,5,1.5,2.4,5.7,0,1.5,0,3.8,2,3,0,0,0.013,0,0,0.9,10609,24045,24163,62,47.99,63,24.0118,25.2547,22.7625,23.8924,16.5409,31.4111,38.2613,45.2787,42.7725,28.8708,42.1772,20.3269,1640.3148,0,0,train
6801,Spain,EUR,warm_dry,-16.374167,28.383056,145,157,industrial,suburban,53.9,1.4,1.4,0,0,4.9,3.2,11.3,8,0,3,0,5.4,2.2,4.1,0,0,0,0,0.096554,0.88,5075,8181,24163,54,33.97,63,26.4202,29.2485,23.7065,25.7303,19.0471,33.2489,39.9321,48.119,45.6546,33.4797,45.0984,47.0115,3602.1204,0,0,train
6803,Spain,EUR,warm_dry,1.627778,41.578889,284,17,industrial,suburban,0,9.4,0,0,0,3.6,0,0,36.1,0,3.2,0,42.8,3.4,1.1,0,0,0.247,0.201,3.49402,2.62,11283,12482,21449,61,49.27,63,21.5425,29.4407,13.6333,20.1749,7.6439,32.8312,43.232,54.0086,52.3952,34.4578,52.6535,62.5525,9078.2749,0,0,train
6805,Spain,EUR,warm_moist,-8.741944,42.219167,53,31,traffic,urban,30.1,2.9,0,0,0,32.3,0,0,16.1,0,0,1.2,2.4,1.7,12.6,0,0,0.177,0,20.1507,2.15,25272,37976,37976,63,58.1,63,24.1456,28.0998,20.2523,24.4204,13.5134,33.8939,41.3322,50.6353,48.1842,33.079,45.5896,62.4343,5896.528,0.4,0,test
6806,Spain,EUR,warm_moist,-8.418889,43.367778,35,36,traffic,urban,46.4,3.6,5.3,0,0,20.7,0,0,3.8,0,0,0,3.1,1.8,13.6,0,0,0,0,15.1204,2.78,76601,76601,76601,63,56.09,63,22.1178,23.7275,20.5075,22.5257,13.333,30.1245,37.0817,46.5423,43.133,27.8668,41.4989,25.3995,1852.3684,0.2,0,test
6808,Spain,EUR,warm_dry,2.22,41.433333,9,14,traffic,suburban,43.1,4.9,0,0,0,3,0,0,12.5,0,0,0,5,29.9,0,0,0,0,0,26.4064,5.81,136139,234734,234873,63,58.51,63,20.4499,29.4752,11.4486,16.9168,3.1328,35.0868,45.7382,56.5148,54.747,35.0589,53.6448,77.6427,12069.3618,0.25,0,train
6811,Spain,EUR,warm_dry,-4.909167,41.316389,721,3,industrial,suburban,0,0,0,0,0,0,3.1,10.7,3.2,0,0,0,81.7,0,0,0,0,1.511,0,2.33446,1.74,1952,1952,9074,62,25.7,62,28.5067,36.7944,20.2497,29.3727,16.4407,39.6982,49.5225,61.7528,59.4793,41.9158,57.3889,108.6756,19037.7597,3.4,0,train
6817,Spain,EUR,warm_dry,-5.391381,36.208789,51,54,industrial,suburban,49.8,0,1.2,0,0,7.8,0,0,27.1,0,0,1.1,8.9,1.6,0,0,0,0.292,0.067,5.48066,2.37,1870,34378,34378,62,51.26,63,33.1681,36.2144,30.0897,33.5831,25.4379,41.3523,48.495,56.3895,54.2122,41.0665,51.0421,56.5592,12932.8015,0,0,train
6820,Spain,EUR,warm_moist,-8.028611,43.554444,290,145,industrial,rural,16.9,4.5,6.1,0,0,51.1,0,0,2.5,0,0,0,1.7,0,15.4,0,0,0.148,0,0.755961,2.51,453,582,13608,11,11.1,63,34.1409,-999,-999,-999,-999,-999,-999,-999,-999,-999,45.4249,-999,-999,-999,-999,test
6827,Spain,EUR,warm_dry,-0.447222,39.481111,41,23,traffic,urban,23.6,0,0,0,0,1.1,0,14.9,10.8,0,1,0,41.5,4.9,0,0,0,0.473,1.721,29.9435,3.2,67009,93280,93280,63,63,63,25.8949,32.9125,18.8558,26.5828,12.6313,38.1113,46.1812,55.7415,53.6866,38.3828,52.969,60.5075,12387.104,0,0,train
6828,Spain,EUR,warm_dry,-0.19,38.966667,22,24,traffic,urban,37.6,0,0,0,0,0,0,5.7,34.9,0,2.8,0,16.3,1,0,0,0,0.585,1.738,3.65287,1.83,16717,16717,16717,63,55.89,63,30.1639,35.8644,24.4694,30.8764,19.2476,40.8009,48.6704,57.3719,55.8244,41.0284,54.2617,62.2571,16402.5916,0.2,0,train
6831,Spain,EUR,warm_dry,-0.234722,39.667222,10,15,traffic,urban,46.7,0,0,0,0,0,0,5.1,28.5,0,1.1,0,13.9,2.4,0,0,0,0,0,5.42215,3.1,4160,7839,93280,63,57,63,28.458,34.3864,23.3437,28.8213,18.3792,39.3474,47.8684,56.986,55.2402,39.0825,53.0456,65.4908,14637.7719,0.25,0,train
6833,Spain,EUR,warm_dry,-3.749167,40.42,645,34,background,suburban,0,0,0,0,0,0,0,39.9,8.4,2.5,9.6,0,19.9,19.1,0,0,0,0.048,0,106.672,7.08,79677,79677,93151,63,63,63,27.0893,33.528,20.7186,27.2715,14.0347,38.2717,48.8909,62.7152,60.6876,38.9212,60.4099,138.9363,18485.5601,7.2,0.4,val
6836,Spain,EUR,warm_dry,2.843056,42.392778,217,77,background,rural,0,1.9,0,0,0,50.6,0,0,25,0,0,0,16.7,1.8,2,0,0,0.016,0,1.68757,2.05,393,736,17001,19,18.2,63,35.5307,38.8663,32.2097,35.2873,27.5682,42.8059,51.2769,62.7553,60.7628,43.3387,57.4935,124.5197,19000.1381,4,0,val
6837,Spain,EUR,warm_dry,1.121389,41.152222,110,62,traffic,suburban,34.8,3.7,0,0,0,5.5,0,2.4,24,0,3.4,0,14.8,10.1,0,0,0,2.057,1.279,31.4176,2.66,26446,26446,26446,63,60.63,63,29.3028,35.0267,23.7168,30.0744,20.0496,39.0967,47.1166,57.392,55.6533,39.792,53.3021,77.1352,14763.3415,1,0,val
6838,Spain,EUR,warm_dry,0.582778,40.708056,8,4,background,suburban,28.6,1.7,0,0,0,0,0,4.4,14.6,0,2.4,1.7,41,2.3,1.5,0,0,1.33,1.391,4.01391,1.98,2048,2802,3758,58,31.49,63,31.211,36.0333,26.3638,32.8813,20.9518,41.2019,48.52,57.6426,55.7003,41.3428,54.5496,72.9386,15567.4358,0.6,0,train
6840,Spain,EUR,warm_dry,0.810278,41.554167,264,31,background,rural,0,0,0,0,0,0,0,1.6,10.2,0,1.7,0,83.9,1.2,0,0,0,2.244,1.6,1.29603,2.18,909,909,8037,45,25.34,63,29.1858,35.3947,22.9826,29.0719,18.88,39.4309,49.2886,59.8146,57.6635,39.5871,56.5919,81.7712,18154.3876,0.3333,0,train
6842,Spain,EUR,warm_dry,2.441944,41.693056,208,66,background,rural,14,4.9,0,0,0,43,0,0,17.1,0,0,0,8,10.7,1.2,0,0,0.285,0.221,6.9049,4.44,4460,4460,55489,58,46.42,63,25.0175,34.6272,15.425,21.9543,10.0248,37.7935,50.7355,64.4594,62.6801,40.4378,61.6594,151.9893,21141.3741,6.6,0,test
6844,Spain,EUR,warm_dry,0.614167,41.63,220,25,traffic,urban,0,0,0,0,0,0,0,1.5,0,0,0,0,96.4,1.5,0,0,0,2.57,0.881,6.11916,2.22,8037,8037,8037,63,54.4,63,23.9981,30.729,17.2851,23.433,10.1501,34.9615,46.2394,59.2716,57.1727,36.0062,56.4315,94.5285,13942.7241,0.25,0,train
6847,Spain,EUR,warm_dry,2.09,41.477778,124,44,background,urban,14.4,10.7,0,0,0,6.8,0,0,25.6,0,0,0,8.2,31.9,0,0,0,0.029,0.051,35.9606,5.7,24015,83322,234873,63,61.7,63,19.9509,28.6684,11.2612,16.4407,4.7117,32.3801,44.3096,55.4973,53.4573,34.3609,53.173,70.4196,11262.0108,0.8,0,train
6852,Spain,EUR,warm_dry,-0.375833,39.456111,11,13,traffic,urban,32.9,0,0,0,0,1.4,0,12.4,5.4,0,0,0,39.4,4.9,1,0,0,0.278,0.658,14.07,3.16,88747,93280,93280,63,62.57,63,22.9306,26.8937,18.9942,23.3578,11.3781,32.8813,40.7007,50.1541,47.7556,32.0383,47.8019,38.0953,4185.5352,0,0,train
6854,Spain,EUR,warm_moist,-2.918333,43.2675,33,98,traffic,urban,15.2,2.8,0,0,0,59.7,0,0,3.3,0,0,0,2.9,3.3,11.6,0,0,0.065,0,18.6622,3.23,91187,91187,91187,63,61.1,63,18.2804,21.8586,14.5988,18.5459,7.8193,26.8665,32.8813,40.4,38.9213,26.2964,36.9306,15.6857,911.0672,0,0,val
6855,Spain,EUR,warm_dry,1.419444,38.916667,25,30,industrial,suburban,69.4,0,0,0,0,0,2,0,13.5,0,3,1.5,7.1,0,0,0,0,0,0,3.77948,1.79,11625,11625,11625,63,47.9,63,32.326,37.7994,29.792,35.5212,26.6158,42.6388,49.3387,57.3085,54.9484,41.8618,51.3956,58.7634,14593.014,0.6667,0,train
6856,Spain,EUR,warm_dry,1.436667,38.908333,44,2,industrial,urban,68.6,0,0,0,0,0,1.9,0,13.4,0,3.7,1.6,7.7,0,0,0,0,0,0,3.77948,1.79,11625,11625,11625,57,42.65,63,36.8353,39.7991,33.8886,37.603,28.8815,45.3923,52.129,59.3468,57.313,43.8048,56.0421,69.2126,18919.0526,0.4,0,train
6857,Spain,EUR,cool_moist,1.129722,42.406944,692,17,background,rural,0,21.2,0,0,0,32,0,0,14.2,0,17.7,0,6,0,8.6,0,0,0.164,0,0.46557,0.9,125,242,4406,22,8.04,40,23.0569,-999,-999,-999,-999,-999,-999,-999,-999,-999,46.4252,-999,-999,-999,-999,test
6860,Spain,EUR,warm_dry,-3.783919,38.092931,368,88,industrial,urban,0,0,0,0,0,0,0,6.2,18.2,9,1.6,0,63.2,0,1.2,0,0,1.183,0.43,1.26175,1.71,2372,2673,4625,53,23.4,63,28.7932,36.1155,20.8246,28.8213,15.2878,40.7258,50.7506,59.8355,57.9715,41.9881,57.2977,76.0007,20168.1076,0.5,0,train
6863,Spain,EUR,warm_dry,-6.833839,37.281561,52,47,industrial,suburban,15.1,0,0,0,0,0,0,8.7,13.7,7,2,0,48.3,1.8,0,0,1.1,1.038,0.371,0.935189,1.65,1229,4326,15445,60,35.71,63,29.6183,35.3444,23.8653,29.1972,20.5508,38.4702,46.49,56.2642,54.0086,39.1433,51.616,62.9222,12800.4632,0.25,0,val
6867,Spain,EUR,warm_dry,2.102778,41.562778,190,70,traffic,urban,5.9,11.9,0,0,0,17.1,0,0,27.3,0,0,0,8,27.6,0,0,0,0.197,0.163,32.9275,5.74,72799,72799,234873,63,62.9,63,20.7621,25.3208,16.2289,19.2977,9.2729,30.4503,40.0992,52.0563,49.7011,30.9699,49.4311,55.8784,6104.0668,0,0,train
6869,Spain,EUR,warm_moist,-5.864722,43.357778,276,96,traffic,urban,0,0,0,0,1.4,46.6,0,0,2.9,0,0,0,6,1.4,41,0,0,0,0,13.6651,3.82,15175,15175,33067,63,54.85,63,21.5778,24.7221,18.4302,21.5533,10.927,30.6759,37.593,47.0163,44.9612,29.7204,42.3864,33.5835,3045.061,0.4,0,test
6870,Spain,EUR,warm_moist,-5.831389,43.367222,206,31,traffic,urban,0,0,0,0,0,42.8,0,0,4.2,0,0,0,7.3,3.1,40.1,0,0,0,0,13.6651,3.82,15175,15175,30365,63,56.46,63,19.7014,24.6056,14.8322,18.5459,6.3156,30.4754,38.395,48.2193,46.1893,30.0055,43.5437,42.4353,3621.576,0.4,0,test
6871,Spain,EUR,warm_moist,-5.656667,43.536111,10,21,traffic,urban,34.6,0,0,0,0,22.3,0,0,4.2,0,0,0,6.7,2.8,27.7,0,0,0,0,14.9305,3.49,20595,20609,33067,63,58.2,63,19.2639,21.3523,17.1941,19.3478,9.8243,27.468,33.8838,41.4024,39.2346,25.6797,38.262,13.017,900.0579,0,0,test
6872,Spain,EUR,warm_moist,-5.696111,43.541111,11,18,traffic,urban,34.6,0,0,0,0,22.3,0,0,4.2,0,0,0,6.7,2.8,27.7,0,0,0,0,14.9305,3.49,20590,20595,33067,63,59.58,63,18.8107,22.4092,15.24,19.3479,9.1226,27.0168,32.8813,39.9127,37.8812,26.3271,36.4585,11.5294,569.8339,0,0,test
6873,Spain,EUR,warm_moist,-5.705833,43.531111,12,18,traffic,urban,33.7,0,0,0,0,22.3,0,0,4.2,0,0,0,6.7,2.8,28.7,0,0,0,0,123.682,3.47,20590,20595,33067,62,56.72,63,20.4722,23.748,17.2513,20.6511,9.724,29.8739,36.6908,44.1091,42.0916,28.4606,40.184,17.4019,1654.0699,0,0,test
6874,Spain,EUR,warm_dry,2.496667,41.69,143,54,industrial,suburban,17.7,4.1,0,0,0,41.4,0,0,17.9,0,0,0,7.3,9.4,1.2,0,0,0.285,0.221,6.9049,4.44,3938,4460,55489,57,36.58,63,19.5701,29.6029,9.5788,14.6612,3.2581,33.3951,45.8634,57.8205,55.8883,35.3562,55.129,92.927,13441.777,2,0,test
6876,Spain,EUR,warm_dry,-4.106944,38.681667,675,42,industrial,suburban,0,0,0,0,0,0,0,11.1,30.6,12.6,19,0,25.4,0,0,0,0,1.245,0,1.17728,1.63,3151,3312,3312,58,45.05,63,30.0479,35.7748,24.2943,30.7761,19.0973,40.7508,49.2218,59.5473,56.5357,40.9712,56.1707,150.1173,16732.7616,3.2,2.4,test
6877,Spain,EUR,warm_dry,-4.109722,38.691111,705,49,industrial,urban,0,0,0,0,0,0,0,11.1,30.6,12.6,19,0,25.4,0,0,0,0,0.799,0,1.17728,1.63,3151,3312,3312,62,46.72,63,27.242,31.9104,23.2488,27.5682,17.7063,36.9664,45.7382,54.8858,52.5519,36.7639,50.4181,111.2945,10662.497,1.5,2.5,test
6878,Spain,EUR,warm_dry,-4.088611,38.684444,685,54,industrial,suburban,0,0,0,0,0,0,0,12.5,28.4,12.4,18,0,27.5,0,0,0,0,1.245,0,1.39841,1.66,3151,3312,3312,61,46.74,63,33.4308,39.6536,27.3104,34.2648,24.5908,42.9061,51.1064,61.5523,59.0273,44.1366,59.5508,180.2689,21300.5071,5.6,5.8,test
6882,Spain,EUR,warm_moist,-7.740278,43.536111,540,161,industrial,rural,1.8,3.2,2.8,0,0,60.8,0,0,2.2,0,0,0,0,0,28,0,0,0.06,0,0.327774,2.51,119,659,1875,5,1.29,56,37.9648,38.9098,37.0469,37.593,32.3801,43.0064,49.0212,60.5498,56.3018,41.9248,50.4809,117.1339,13214.6512,4.8,0,test
6884,Spain,EUR,cool_moist,-4.840833,42.795278,1120,103,industrial,urban,0,9.4,0,0,0,24.7,0,2.7,5.4,1,26.2,0,15.5,0,14.2,0,0,0.023,0,0.347044,1.85,961,1280,1476,35,14.74,40,30.2363,35.5152,25.4296,30.1997,21.5533,39.222,46.49,56.5148,54.3219,39.9103,51.722,66.8964,12741.6661,0.5,0,test
6893,Spain,EUR,cool_moist,-5.623611,42.802778,945,47,industrial,suburban,0,4.5,0,0,0,23.5,0,4,18.9,2.8,14.3,0,13.9,1.1,16.4,0,0,0.125,0,18.1597,2.24,755,766,35622,49,19.42,63,31.4032,36.6266,26.2462,31.7786,21.5533,40.7007,48.4198,59.3789,57.0035,40.7254,54.9213,94.3455,16104.8656,2.2,0,train
