id,name,character(s),role,movie_id,movie_title
1542484,Nina Zoie Lam,T.V. Reporter,ACTOR,tm56574,You've Got Mail
1055524,Maggie Murphy,Theater Patron,ACTOR,tm56574,You've Got Mail
1027166,Michelle Blakely,Shopper,ACTOR,tm56574,You've Got Mail
574748,Meredith White,Shopper,ACTOR,tm56574,You've Got Mail
15751,Dianne Dreyer,Shopper,ACTOR,tm56574,You've Got Mail
1542469,Julie Galdieri,Shopper,ACTOR,tm56574,You've Got Mail
1542470,Leila Nichols,Shopper,ACTOR,tm56574,You've Got Mail
601738,Mary A. Kelly,Fox Books Shopper,ACTOR,tm56574,You've Got Mail
15739,Chris Messina,Fox Salesperson,ACTOR,tm56574,You've Got Mail
331495,Ronobir Lahiri,Man at Cafe Lalo,ACTOR,tm56574,You've Got Mail
336830,André Sogliuzzo,Waiter at Lalo,ACTOR,tm56574,You've Got Mail
1542166,Richard Cohen,Starbucks Customer,ACTOR,tm56574,You've Got Mail
444449,Nick Brown,Juggler,ACTOR,tm56574,You've Got Mail
1542476,Ann Fleuchaus,Sarah Mancini,ACTOR,tm56574,You've Got Mail
1542499,Neil Bonin,Party Guest,ACTOR,tm56574,You've Got Mail
671547,Bill McHugh,Party Guest,ACTOR,tm56574,You've Got Mail
1542249,Santiago Quinones,Decorator,ACTOR,tm56574,You've Got Mail
454603,Lynn Grossman,Yvette Fox,ACTOR,tm56574,You've Got Mail
410216,Dolores Sirianni,Mother of Twins,ACTOR,tm56574,You've Got Mail
1542483,Nicole Bernadette,Florist,ACTOR,tm56574,You've Got Mail
5619,Jane Adams,Sydney Anne (uncredited),ACTOR,tm56574,You've Got Mail
11426,Cecelia Antoinette,Restaurant Patron (uncredited),ACTOR,tm56574,You've Got Mail
8632,Alfonso Gomez-Rejon,Party Guest (uncredited),ACTOR,tm56574,You've Got Mail
48404,Gideon Jacobs,Young Joe Fox (uncredited),ACTOR,tm56574,You've Got Mail
1274207,Brick Mason,Man Letting Joe Fox in (uncredited),ACTOR,tm56574,You've Got Mail
353837,Scott Mullin,Male Runner (uncredited),ACTOR,tm56574,You've Got Mail
1487471,Logan Steinhardt,Kid in Bookstore (uncredited),ACTOR,tm56574,You've Got Mail
7139,Anthony Welch,Business Executive (uncredited),ACTOR,tm56574,You've Got Mail
223,Nora Ephron,,DIRECTOR,tm56574,You've Got Mail
1612076,Russell Curry,Zayto,ACTOR,ts20960,Power Rangers
109735,Hunter Deno,Amelia Jones,ACTOR,ts20960,Power Rangers
1611691,Kai Moya,Ollie Akana,ACTOR,ts20960,Power Rangers
802264,Tessa Rao,Izzy Garcia,ACTOR,ts20960,Power Rangers
1654633,Chance Perez,Javi Garcia,ACTOR,ts20960,Power Rangers
2098092,Jordan Fite,Aiyon,ACTOR,ts20960,Power Rangers
85280,Jared Turner,Void Knight,ACTOR,ts20960,Power Rangers
450219,Josephine Davison,Solon (voice),ACTOR,ts20960,Power Rangers
1429960,Torum Heng,Mucus (voice),ACTOR,ts20960,Power Rangers
85112,Campbell Cooley,Slyther (voice),ACTOR,ts20960,Power Rangers
2317,Adam Sandler,Sonny Koufax,ACTOR,tm53991,Big Daddy
11976,Joey Lauren Adams,Layla Maloney,ACTOR,tm53991,Big Daddy
23972,Jon Stewart,Kevin Gerrity,ACTOR,tm53991,Big Daddy
35400,Cole Sprouse,Julian McGrath,ACTOR,tm53991,Big Daddy
35401,Dylan Sprouse,Julian McGrath,ACTOR,tm53991,Big Daddy
8500,Leslie Mann,Corinne Maloney,ACTOR,tm53991,Big Daddy
8472,Rob Schneider,Delivery Guy,ACTOR,tm53991,Big Daddy
5145,Steve Buscemi,Homeless Guy,ACTOR,tm53991,Big Daddy
18082,Josh Mostel,Arthur Brooks,ACTOR,tm53991,Big Daddy
2345,Allen Covert,Phil D'Amato,ACTOR,tm53991,Big Daddy
11801,Kristy Swanson,Vanessa,ACTOR,tm53991,Big Daddy
28492,Joseph Bologna,Lenny Koufax,ACTOR,tm53991,Big Daddy
18239,Peter Dante,Tommy Grayton,ACTOR,tm53991,Big Daddy
18238,Jonathan Loughran,Mike,ACTOR,tm53991,Big Daddy
2336,Tim Herlihy,Singing Kangaroo,ACTOR,tm53991,Big Daddy
72702,Edmund Lyndeck,Mr. Herlihy,ACTOR,tm53991,Big Daddy
80841,Larkin Malloy,Restaurant Owner,ACTOR,tm53991,Big Daddy
2338,Jared Sandler,Jared,ACTOR,tm53991,Big Daddy
2327,Jackie Sandler,Waitress,ACTOR,tm53991,Big Daddy
27911,Geoffrey Horne,Sid,ACTOR,tm53991,Big Daddy
56811,Deborah S. Craig,Paralegal,ACTOR,tm53991,Big Daddy
24221,Steven Brill,Castellucci,ACTOR,tm53991,Big Daddy
8969,Dennis Dugan,Reluctant Trick-or-Treat Giver (uncredited),ACTOR,tm53991,Big Daddy
458231,Al Cerullo,Helicopter Pilot,ACTOR,tm53991,Big Daddy
8969,Dennis Dugan,,DIRECTOR,tm53991,Big Daddy
12171,James Woods,Jack Crow,ACTOR,tm49178,Vampires
33171,Daniel Baldwin,Anthony Montoya,ACTOR,tm49178,Vampires
33172,Sheryl Lee,Katrina,ACTOR,tm49178,Vampires
32832,Thomas Ian Griffith,Jan Valek,ACTOR,tm49178,Vampires
12523,Maximilian Schell,Kardinal Alba,ACTOR,tm49178,Vampires
33173,Tim Guinee,Father Adam Guiteau,ACTOR,tm49178,Vampires
8130,Mark Boone Junior,Catlin,ACTOR,tm49178,Vampires
33174,Gregory Sierra,Father Giovanni,ACTOR,tm49178,Vampires
20330,Cary-Hiroyuki Tagawa,David Deyo,ACTOR,tm49178,Vampires
3342,Thomas Rosales Jr.,Ortega,ACTOR,tm49178,Vampires
33175,Clarke Coleman,Davis,ACTOR,tm49178,Vampires
28375,Mark Sivertsen,Highway Patrolman,ACTOR,tm49178,Vampires
21975,Henry Kingi,Anthony,ACTOR,tm49178,Vampires
57732,David Rowden,Bambi,ACTOR,tm49178,Vampires
457557,John Furlong,Father Joseph Molina,ACTOR,tm49178,Vampires
386585,Dennis E. Garber,Limousine Driver,ACTOR,tm49178,Vampires
14648,Jimmy Ortega,Male Vampire #1,ACTOR,tm49178,Vampires
722336,Anita Hart,Female Master #2,ACTOR,tm49178,Vampires
29786,Troy Robinson,Male Master #1,ACTOR,tm49178,Vampires
77355,Chad Stahelski,Male Master #4,ACTOR,tm49178,Vampires
24583,Marjean Holden,Female Master #6,ACTOR,tm49178,Vampires
12968,John Carpenter,,DIRECTOR,tm49178,Vampires
340,Megumi Ogata,Yugi Mutou,ACTOR,ts25252,Yu-Gi-Oh!
30768,Toshiyuki Morikawa,Katsuya Jonouchi,ACTOR,ts25252,Yu-Gi-Oh!
14002,Hikaru Midorikawa,Seto Kaiba,ACTOR,ts25252,Yu-Gi-Oh!
30775,Yumi Kakazu,Anzu Mazaki,ACTOR,ts25252,Yu-Gi-Oh!
123541,Ryotaro Okiayu,Hiroto Honda,ACTOR,ts25252,Yu-Gi-Oh!
97925,Tsutomu Kashiwakura,Ryo Bakura,ACTOR,ts25252,Yu-Gi-Oh!
95739,Kaneto Shiozawa,Shadi,ACTOR,ts25252,Yu-Gi-Oh!
115938,Katsue Miwa,Mokuba Kaiba,ACTOR,ts25252,Yu-Gi-Oh!
461,Yukana,Miho Nosaka,ACTOR,ts25252,Yu-Gi-Oh!
42359,Takeshi Aono,Sugoroku Mutou,ACTOR,ts25252,Yu-Gi-Oh!
39333,Michiko Neya,Shizuka Kawai,ACTOR,ts25252,Yu-Gi-Oh!
407872,Ryou Naitou,Ryuji Otogi,ACTOR,ts25252,Yu-Gi-Oh!
3381,Johnny Depp,Donnie Brasco / Joseph D. 'Joe' Pistone,ACTOR,tm191989,Donnie Brasco
9198,Al Pacino,Benjamin 'Lefty' Ruggiero,ACTOR,tm191989,Donnie Brasco
2256,Michael Madsen,Dominick 'Sonny Black' Napolitano,ACTOR,tm191989,Donnie Brasco
10428,Bruno Kirby,Nicholas 'Nicky' Santora,ACTOR,tm191989,Donnie Brasco
5750,James Russo,Paulie,ACTOR,tm191989,Donnie Brasco
10429,Anne Heche,Maggie Pistone,ACTOR,tm191989,Donnie Brasco
6366,Zeljko Ivanek,Tim Curley,ACTOR,tm191989,Donnie Brasco
10430,Brian Tarantina,Bruno,ACTOR,tm191989,Donnie Brasco
10431,Rocco Sisto,Richard 'Richie' Gazzo,ACTOR,tm191989,Donnie Brasco
2933,Zach Grenier,Dr. Berger,ACTOR,tm191989,Donnie Brasco
10432,Gerry Becker,Agent Dean Blandford FBI,ACTOR,tm191989,Donnie Brasco
10433,Robert Miano,Alphonse 'Sonny Red' Indelicato,ACTOR,tm191989,Donnie Brasco
2640,Paul Giamatti,FBI Technician,ACTOR,tm191989,Donnie Brasco
17071,Gretchen Mol,Sonny's Girlfriend,ACTOR,tm191989,Donnie Brasco
1007,Tim Blake Nelson,FBI Technician,ACTOR,tm191989,Donnie Brasco
23007,Walt MacPherson,Sheriff,ACTOR,tm191989,Donnie Brasco
462299,Ronnie Farer,Annette,ACTOR,tm191989,Donnie Brasco
84054,Terry Serpico,Strip Club Owner,ACTOR,tm191989,Donnie Brasco
9480,Tony Lip,Philip 'Philly Lucky' Giaccone,ACTOR,tm191989,Donnie Brasco
1134200,George Angelica,Big Trin,ACTOR,tm191989,Donnie Brasco
29227,Val Avery,Santo Trafficante Jr.,ACTOR,tm191989,Donnie Brasco
84163,Madison Arnold,Jilly,ACTOR,tm191989,Donnie Brasco
1134202,Delanie Fitzpatrick,Daughter,ACTOR,tm191989,Donnie Brasco
82205,Katie Sagona,Daughter,ACTOR,tm191989,Donnie Brasco
1134208,Sara Gold,Daughter,ACTOR,tm191989,Donnie Brasco
13673,Larry Romano,Tommy,ACTOR,tm191989,Donnie Brasco
23017,James McCauley,FBI Agent,ACTOR,tm191989,Donnie Brasco
11566,James Bulleit,U.S. Attorney,ACTOR,tm191989,Donnie Brasco
213474,Andrew Parks,Hollman,ACTOR,tm191989,Donnie Brasco
2551,Keenan Shimizu,Japanese Maitre D',ACTOR,tm191989,Donnie Brasco
20284,Rocco Musacchia,Trafficante's Man,ACTOR,tm191989,Donnie Brasco
881167,Joe Francis,Trafficante's Man,ACTOR,tm191989,Donnie Brasco
469907,Sal Jenco,Mare Chiaro Bartender,ACTOR,tm191989,Donnie Brasco
1134233,Billy Capucilli,Communion Party Man,ACTOR,tm191989,Donnie Brasco
835943,Laura Cahill,Communion Party Woman,ACTOR,tm191989,Donnie Brasco
1134236,Doreen Murphy,Mob Girlfriend,ACTOR,tm191989,Donnie Brasco
1134235,Elle Alexander,Mob Girlfriend,ACTOR,tm191989,Donnie Brasco
20188,Denise Faye,Mob Girlfriend,ACTOR,tm191989,Donnie Brasco
1134088,Elaine del Valle,Mob Girlfriend,ACTOR,tm191989,Donnie Brasco
2981,John Horton,FBI Director,ACTOR,tm191989,Donnie Brasco
1134242,Dan Brennan,FBI Photographer,ACTOR,tm191989,Donnie Brasco
1134385,LaJuan Carter,Singer,ACTOR,tm191989,Donnie Brasco
1134388,Sandy Barber,Singer,ACTOR,tm191989,Donnie Brasco
1134260,Joyce Stovall,Singer,ACTOR,tm191989,Donnie Brasco
6948,Frank Pesce,Wiseguy,ACTOR,tm191989,Donnie Brasco
87432,Randy Jurgensen,Wiseguy,ACTOR,tm191989,Donnie Brasco
9475,John Di Benedetto,Wiseguy,ACTOR,tm191989,Donnie Brasco
435234,Richard Zavaglia,Wiseguy,ACTOR,tm191989,Donnie Brasco
42070,Tony Ray Rossi,Wiseguy,ACTOR,tm191989,Donnie Brasco
1134254,Edward Black,Wiseguy,ACTOR,tm191989,Donnie Brasco
716154,Gaetano LoGiudice,Wiseguy,ACTOR,tm191989,Donnie Brasco
1134122,Carmelo Musacchia,Wiseguy,ACTOR,tm191989,Donnie Brasco
1134120,Pat Vecchio,Wiseguy,ACTOR,tm191989,Donnie Brasco
1134102,Caleb,The Lion,ACTOR,tm191989,Donnie Brasco
82372,Flint Beverage,Kings Court Cop (uncredited),ACTOR,tm191989,Donnie Brasco
10854,Frank Bonsangue,Sonny Red's Crew (uncredited),ACTOR,tm191989,Donnie Brasco
1134125,Mark Todd Bruner,FBI Agent (uncredited),ACTOR,tm191989,Donnie Brasco
693232,Teresa Giudice,Shocked Stripper (uncredited),ACTOR,tm191989,Donnie Brasco
459789,Barry Hirschberg,Background (uncredited),ACTOR,tm191989,Donnie Brasco
1134282,Jim Lavin,Arresting FBI Officer (uncredited),ACTOR,tm191989,Donnie Brasco
39527,Peter O'Hara,Passerby (uncredited),ACTOR,tm191989,Donnie Brasco
33667,Antone Pagán,Prison Guard for Pacino and Depp (uncredited),ACTOR,tm191989,Donnie Brasco
4149,Garry Pastore,Carmine Galante's Bodyguard (uncredited),ACTOR,tm191989,Donnie Brasco
432113,Dale Resteghini,Strip Club Patron (uncredited),ACTOR,tm191989,Donnie Brasco
1134130,Larry Tobias,Man in Bar (uncredited),ACTOR,tm191989,Donnie Brasco
9898,Mike Newell,,DIRECTOR,tm191989,Donnie Brasco
369664,Daniel DeSanto,,ACTOR,ts22193,The Magic School Bus
77914,Stuart Stone,,ACTOR,ts22193,The Magic School Bus
32507,Erica Luttrell,,ACTOR,ts22193,The Magic School Bus
23244,Malcolm-Jamal Warner,The Producer,ACTOR,ts22193,The Magic School Bus
59814,Danny Tamberelli,,ACTOR,ts22193,The Magic School Bus
21032,Lily Tomlin,Ms. Valerie Frizzle,ACTOR,ts22193,The Magic School Bus
529,Frank Welker,,ACTOR,ts22193,The Magic School Bus
6640,Whoopi Goldberg,,ACTOR,ts22193,The Magic School Bus
93576,Susan Blu,,ACTOR,ts22193,The Magic School Bus
158,Edward James Olmos,Mr. Ramon,ACTOR,ts22193,The Magic School Bus
97271,Andre Ottley-Lorant,,ACTOR,ts22193,The Magic School Bus
78718,R.L. Stine,Host,ACTOR,ts22489,Goosebumps
58215,Kappei Yamaguchi,InuYasha (voice),ACTOR,ts21034,InuYasha
434,Satsuki Yukino,Kagome Higurashi (voice),ACTOR,ts21034,InuYasha
115792,Yasunao Aoki,,DIRECTOR,ts21034,InuYasha
200167,Masashi Ikeda,,DIRECTOR,ts21034,InuYasha
26630,Craig Sheffer,Norman Maclean,ACTOR,tm121879,A River Runs Through It
2929,Brad Pitt,Paul Maclean,ACTOR,tm121879,A River Runs Through It
14659,Tom Skerritt,Rev. Maclean,ACTOR,tm121879,A River Runs Through It
10003,Brenda Blethyn,Mrs. Maclean,ACTOR,tm121879,A River Runs Through It
6783,Edie McClurg,Mrs. Burns,ACTOR,tm121879,A River Runs Through It
80647,Stephen Shellen,Neal Burns,ACTOR,tm121879,A River Runs Through It
84443,Vann Gravage,Young Paul,ACTOR,tm121879,A River Runs Through It
80150,Susan Traylor,Rawhide,ACTOR,tm121879,A River Runs Through It
9490,Nicole Burdette,Mabel,ACTOR,tm121879,A River Runs Through It
84444,Emily Lloyd,Jessie Burns,ACTOR,tm121879,A River Runs Through It
2020,William Hootkins,Murphy,ACTOR,tm121879,A River Runs Through It
3010,Joseph Gordon-Levitt,Young Norman,ACTOR,tm121879,A River Runs Through It
11605,Robert Redford,Narrator (Uncredited),ACTOR,tm121879,A River Runs Through It
11605,Robert Redford,,DIRECTOR,tm121879,A River Runs Through It
5937,Winona Ryder,Susanna Kaysen,ACTOR,tm44402,"Girl, Interrupted"
5108,Angelina Jolie,Lisa Rowe,ACTOR,tm44402,"Girl, Interrupted"
5260,Brittany Murphy,Daisy Randone,ACTOR,tm44402,"Girl, Interrupted"
23952,Clea DuVall,Georgina Tuskin,ACTOR,tm44402,"Girl, Interrupted"
23953,Elisabeth Moss,Polly Clark,ACTOR,tm44402,"Girl, Interrupted"
6640,Whoopi Goldberg,Valerie Owens,ACTOR,tm44402,"Girl, Interrupted"
1391,Vanessa Redgrave,Dr. Wick,ACTOR,tm44402,"Girl, Interrupted"
2931,Jared Leto,Toby,ACTOR,tm44402,"Girl, Interrupted"
9736,Jeffrey Tambor,Dr. Melvin Potts,ACTOR,tm44402,"Girl, Interrupted"
23958,Travis Fine,Nurse John,ACTOR,tm44402,"Girl, Interrupted"
23954,Angela Bettis,Janet Webber,ACTOR,tm44402,"Girl, Interrupted"
23955,Jillian Armenante,Cynthia Crowley,ACTOR,tm44402,"Girl, Interrupted"
23956,Drucie McDaniel,M.G.,ACTOR,tm44402,"Girl, Interrupted"
23957,Christina Myers,Nurse Margie,ACTOR,tm44402,"Girl, Interrupted"
3760,Mary Kay Place,Barbara Gilcrest,ACTOR,tm44402,"Girl, Interrupted"
7288,KaDee Strickland,Bonnie Gilcrest,ACTOR,tm44402,"Girl, Interrupted"
83871,Misha Collins,Tony,ACTOR,tm44402,"Girl, Interrupted"
9538,Kurtwood Smith,Dr. Crumble,ACTOR,tm44402,"Girl, Interrupted"
684201,David Scott Taylor,Cabby Monty Hoover,ACTOR,tm44402,"Girl, Interrupted"
63708,Joanna Kerns,Annette,ACTOR,tm44402,"Girl, Interrupted"
1441828,Janet Greer,ER Nurse,ACTOR,tm44402,"Girl, Interrupted"
1441687,Katie Rimmer,Tiffany,ACTOR,tm44402,"Girl, Interrupted"
18526,James Mangold,,DIRECTOR,tm44402,"Girl, Interrupted"
1542,Arnold Schwarzenegger,Jack Slater / Himself,ACTOR,tm187187,Last Action Hero
21053,Austin O'Brien,Danny Madigan,ACTOR,tm187187,Last Action Hero
18177,Bridgette Wilson-Sampras,Whitney / Meredith,ACTOR,tm187187,Last Action Hero
4609,F. Murray Abraham,John Practice,ACTOR,tm187187,Last Action Hero
21054,Art Carney,Frank,ACTOR,tm187187,Last Action Hero
5065,Charles Dance,Benedict,ACTOR,tm187187,Last Action Hero
16991,Frank McRae,Lieutenant Dekker,ACTOR,tm187187,Last Action Hero
18062,Tom Noonan,Ripper / Tommy Noonan,ACTOR,tm187187,Last Action Hero
7650,Robert Prosky,Nick,ACTOR,tm187187,Last Action Hero
16350,Anthony Quinn,Tony Vivaldi,ACTOR,tm187187,Last Action Hero
21055,Mercedes Ruehl,Irene Madigan,ACTOR,tm187187,Last Action Hero
2804,Ian McKellen,Death,ACTOR,tm187187,Last Action Hero
51726,Professor Toru Tanaka,Tough Asian Man,ACTOR,tm187187,Last Action Hero
18627,Joan Plowright,Teacher,ACTOR,tm187187,Last Action Hero
10799,Keith Barish,Keith Barish,ACTOR,tm187187,Last Action Hero
15487,Jim Belushi,James Belushi,ACTOR,tm187187,Last Action Hero
12800,Chevy Chase,Chevy Chase,ACTOR,tm187187,Last Action Hero
442691,Chris Connelly,Chris Connelly,ACTOR,tm187187,Last Action Hero
6330,Karen Duffy,Karen Duffy,ACTOR,tm187187,Last Action Hero
13600,Larry Ferguson,Larry Ferguson,ACTOR,tm187187,Last Action Hero
13745,Leeza Gibbons,Leeza Gibbons,ACTOR,tm187187,Last Action Hero
61873,M.C. Hammer,M.C. Hammer,ACTOR,tm187187,Last Action Hero
65648,Little Richard,Little Richard,ACTOR,tm187187,Last Action Hero
11213,Robert Patrick,T-1000,ACTOR,tm187187,Last Action Hero
103238,Maria Shriver,Maria Shriver,ACTOR,tm187187,Last Action Hero
10440,Sharon Stone,Catherine Trammell,ACTOR,tm187187,Last Action Hero
63382,Melvin Van Peebles,Melvin Van Peebles,ACTOR,tm187187,Last Action Hero
21614,Damon Wayans,Damon Wayans,ACTOR,tm187187,Last Action Hero
1145817,Jason Kelly,Lieutenant Governor,ACTOR,tm187187,Last Action Hero
735,Noah Emmerich,Rookie,ACTOR,tm187187,Last Action Hero
21056,Tina Turner,The Mayor,ACTOR,tm187187,Last Action Hero
26549,Billy D. Lucas,SWAT Cop,ACTOR,tm187187,Last Action Hero
287679,Ryan Todd,Andrew Slater,ACTOR,tm187187,Last Action Hero
1145818,Apollo Dukakis,Polonius,ACTOR,tm187187,Last Action Hero
279468,Patrick Flanagan,Punk,ACTOR,tm187187,Last Action Hero
669255,Donald C. Llorens,Monoghan,ACTOR,tm187187,Last Action Hero
14627,Michael Chieffo,Monroe,ACTOR,tm187187,Last Action Hero
87744,Mike Muscat,Cop in L.A. Station,ACTOR,tm187187,Last Action Hero
43722,John P. Finnegan,Watch Commander,ACTOR,tm187187,Last Action Hero
458443,Bobbie Brown,Video Babe,ACTOR,tm187187,Last Action Hero
36612,Angie Everhart,Video Babe,ACTOR,tm187187,Last Action Hero
1371719,Jeffrey Braer,Skeezy,ACTOR,tm187187,Last Action Hero
4358,Anthony Peck,Cop at Ex-Wife's House,ACTOR,tm187187,Last Action Hero
1552844,Anna Navarro,Cop in Station,ACTOR,tm187187,Last Action Hero
467434,Dex Elliott Sanders,Mitchell,ACTOR,tm187187,Last Action Hero
90497,Nick Dimitri,Funeral Doctor,ACTOR,tm187187,Last Action Hero
6457,Sven-Ole Thorsen,Gunman,ACTOR,tm187187,Last Action Hero
4361,Rick Ducommun,Ripper's Agent,ACTOR,tm187187,Last Action Hero
458115,Wendle Josepher,Candy Girl,ACTOR,tm187187,Last Action Hero
21057,Michael V. Gazzo,Torelli,ACTOR,tm187187,Last Action Hero
7953,Lee Reherman,Krause,ACTOR,tm187187,Last Action Hero
464020,R.C. Bates,Rabbi,ACTOR,tm187187,Last Action Hero
3039,Colleen Camp,Ratcliff,ACTOR,tm187187,Last Action Hero
1145977,Donna Borghoff,"Tammy, Hell's Kitchen Hooker",ACTOR,tm187187,Last Action Hero
1145849,John McTiernan Sr.,Cigar Stand Man,ACTOR,tm187187,Last Action Hero
1145857,Tiffany Lynne Puhy,Autograph Seeker,ACTOR,tm187187,Last Action Hero
8998,Jean-Claude Van Damme,Jean-Claude Van Damme (uncredited),ACTOR,tm187187,Last Action Hero
7206,Danny DeVito,Whiskers (voice) (uncredited),ACTOR,tm187187,Last Action Hero
4354,Al Leong,Vivaldi Gunmen (uncredited),ACTOR,tm187187,Last Action Hero
79916,Matt Johnston,Vivaldi Gunmen (uncredited),ACTOR,tm187187,Last Action Hero
3342,Thomas Rosales Jr.,Vivaldi Henchman (uncredited),ACTOR,tm187187,Last Action Hero
19342,Peter Kent,Maitre D' (uncredited),ACTOR,tm187187,Last Action Hero
4381,John McTiernan,,DIRECTOR,tm187187,Last Action Hero
100156,Chelsea Brummet,Regular Performer,ACTOR,ts16919,All That
100159,Lisa Foiles,Regular Performer,ACTOR,ts16919,All That
90227,Kyle Sullivan,Regular Performer,ACTOR,ts16919,All That
12442,Denzel Whitaker,Various,ACTOR,ts16919,All That
15491,Jack De Sena,Regular Performer,ACTOR,ts16919,All That
95291,Kianna Underwood,Various,ACTOR,ts16919,All That
100163,Ryan Coleman,Various,ACTOR,ts16919,All That
31026,Lil' JJ,Various,ACTOR,ts16919,All That
21907,Anna Chlumsky,Vada Sultenfuss,ACTOR,tm6859,My Girl
21900,Macaulay Culkin,Thomas J. Sennett,ACTOR,tm6859,My Girl
2328,Dan Aykroyd,Harry Sultenfuss,ACTOR,tm6859,My Girl
12949,Jamie Lee Curtis,Shelly DeVoto,ACTOR,tm6859,My Girl
34424,Richard Masur,Phil Sultenfuss,ACTOR,tm6859,My Girl
24495,Griffin Dunne,Mr. Jake Bixler,ACTOR,tm6859,My Girl
517719,Ann Nelson,Gramoo Sultenfuss,ACTOR,tm6859,My Girl
21471,Peter Michael Goetz,Dr. Welty,ACTOR,tm6859,My Girl
484454,Jane Hallaren,Nurse Randall,ACTOR,tm6859,My Girl
466017,Anthony R. Jones,Arthur,ACTOR,tm6859,My Girl
36531,Tom Villard,Justin,ACTOR,tm6859,My Girl
80126,Lara Steinick,Ronda,ACTOR,tm6859,My Girl
236190,Kristian Truelsen,Charles,ACTOR,tm6859,My Girl
589688,David Caprita,Ray,ACTOR,tm6859,My Girl
512941,Jody Wilson,Mrs. Hunsaker,ACTOR,tm6859,My Girl
26548,Linda Perri,Betty,ACTOR,tm6859,My Girl
466400,Nancy L. Chlumsky,Jackie,ACTOR,tm6859,My Girl
469688,Glenda Chism,Thomas J.'s Mother,ACTOR,tm6859,My Girl
430077,Bill Cordell,Thomas J.'s Father,ACTOR,tm6859,My Girl
80152,Ray Buktenica,Danny,ACTOR,tm6859,My Girl
469669,Shane Obedzinski,Billy,ACTOR,tm6859,My Girl
58278,Howard Zieff,,DIRECTOR,tm6859,My Girl
3268,Kevin Costner,Wyatt Earp,ACTOR,tm118238,Wyatt Earp
8364,Dennis Quaid,Doc Holliday,ACTOR,tm118238,Wyatt Earp
15098,Gene Hackman,Nicholas Earp,ACTOR,tm118238,Wyatt Earp
2937,David Andrews,James Earp,ACTOR,tm118238,Wyatt Earp
20329,Linden Ashby,Morgan Earp,ACTOR,tm118238,Wyatt Earp
25277,Jeff Fahey,Ike Clanton,ACTOR,tm118238,Wyatt Earp
20070,Joanna Going,Josie Marcus,ACTOR,tm118238,Wyatt Earp
18310,Mark Harmon,Sheriff Johnny Behan,ACTOR,tm118238,Wyatt Earp
2256,Michael Madsen,Virgil Earp,ACTOR,tm118238,Wyatt Earp
11465,Catherine O'Hara,Allie Earp,ACTOR,tm118238,Wyatt Earp
3780,Bill Pullman,Ed Masterson,ACTOR,tm118238,Wyatt Earp
11625,Isabella Rossellini,Big Nose Kate,ACTOR,tm118238,Wyatt Earp
14089,Tom Sizemore,Bat Masterson,ACTOR,tm118238,Wyatt Earp
4020,JoBeth Williams,Bessie Earp,ACTOR,tm118238,Wyatt Earp
